Policy Number,Age Band,Years of Driving Experience,Number of Vehicles,Gender,Married,Vehicle Age,Losses,Premium payment
184407,C,44,3,F,Single,8,223,0
145106,C,45,3,M,Single,15,427,0
166316,A,7,3,F,Single,11,415,0
152143,B,26,3,F,Single,6,455,0
106322,A,5,3,M,Married,8,651,1
142607,B,34,3,F,Married,5,468,0
153250,B,20,3,F,Married,15,235,0
140425,B,10,3,F,Single,6,446,0
115302,A,0,3,M,Single,13,724,1
184105,A,1,3,M,Single,14,499,0
198694,C,42,3,F,Married,14,139,0
138858,C,48,3,F,Single,12,101,0
135546,A,0,3,M,Single,15,1268,1
160873,A,3,3,M,Married,15,429,0
115799,B,29,3,F,Single,12,212,0
100693,A,2,3,M,Single,11,638,1
194922,B,15,3,F,Married,6,326,0
123344,B,40,3,F,Single,10,443,0
129219,B,11,3,M,Married,5,621,1
168041,B,20,3,F,Married,4,614,1
197553,A,0,3,F,Single,0,771,1
102285,C,45,3,F,Single,8,255,0
170906,B,26,3,M,Married,10,389,0
144460,B,38,3,M,Single,3,920,1
176376,C,49,3,M,Married,4,124,0
160784,A,6,3,M,Married,2,1113,1
118672,C,42,3,M,Single,7,445,0
197797,B,10,3,F,Married,7,293,0
180420,C,42,3,F,Single,9,131,0
105998,A,8,3,M,Married,13,219,0
106782,C,39,3,M,Single,6,102,0
140875,B,41,3,M,Married,15,152,0
185159,A,6,3,F,Married,15,433,0
149574,C,44,3,M,Single,10,225,0
140961,C,45,3,M,Single,11,65,0
126034,B,11,3,F,Married,2,356,0
190015,A,7,3,M,Single,12,648,1
121360,A,6,3,F,Married,12,478,0
120741,B,24,3,M,Single,7,463,0
145630,C,48,3,F,Married,8,205,0
181456,B,23,3,F,Married,12,265,0
148478,C,52,3,F,Married,11,195,0
113512,A,5,3,F,Married,13,433,0
115201,B,29,3,M,Single,8,443,0
155435,A,6,3,M,Single,14,677,1
190607,B,7,3,M,Married,3,572,1
107413,C,41,3,F,Married,8,128,0
128564,B,30,3,M,Married,9,424,0
110581,A,6,3,M,Single,15,625,1
161160,A,1,3,F,Married,15,255,0
162974,C,45,3,M,Married,11,64,0
137192,A,0,3,M,Married,14,355,0
110702,C,45,3,M,Married,15,106,0
128107,B,37,3,M,Single,4,810,1
123855,C,52,3,F,Married,13,187,0
195462,B,34,3,F,Married,13,335,0
153488,A,2,3,F,Single,4,713,1
113473,C,45,3,F,Single,15,171,0
102361,C,49,3,M,Married,14,187,0
136102,B,24,3,F,Married,13,208,0
194923,B,5,3,M,Married,8,431,0
168471,C,40,3,M,Single,7,406,0
174282,C,43,3,F,Single,7,93,0
175579,C,45,3,F,Married,1,289,0
186614,C,52,3,M,Single,1,500,1
174849,B,18,3,M,Married,3,617,1
108944,C,49,3,M,Married,8,120,0
191429,B,15,3,M,Single,3,703,1
160586,A,2,3,M,Single,12,783,1
196397,B,35,3,F,Single,5,715,1
163827,C,45,3,F,Married,13,194,0
135029,C,42,3,M,Married,0,249,0
109959,B,14,3,M,Married,4,359,0
150622,C,50,3,F,Single,14,62,0
148882,A,0,3,M,Married,9,510,1
144506,C,43,3,M,Married,13,49,0
178513,B,16,3,M,Single,8,369,0
196420,A,1,3,F,Single,13,503,1
104101,B,37,3,M,Married,6,341,0
144195,B,10,3,F,Single,3,833,1
189577,C,46,3,M,Married,2,414,0
107834,B,37,3,F,Single,1,752,1
153700,C,42,3,F,Single,10,130,0
155208,B,16,3,F,Married,1,489,0
192285,C,41,3,F,Married,2,309,0
112447,B,36,3,F,Married,6,339,0
149212,A,6,3,F,Married,12,378,0
129986,A,1,3,M,Married,7,624,1
171962,A,6,3,M,Married,8,614,1
131279,C,46,3,F,Married,9,104,0
152336,A,1,3,M,Single,14,620,1
162655,C,40,3,F,Married,8,131,0
111906,B,18,3,F,Married,15,315,0
112298,B,31,3,F,Married,6,310,0
179843,B,11,3,M,Married,9,394,0
196210,B,37,3,M,Married,6,361,0
197221,A,6,3,F,Married,10,429,0
164558,A,6,3,M,Married,7,707,1
166431,A,6,3,F,Single,14,462,0
194704,B,12,3,M,Single,0,687,1
155135,B,20,3,F,Married,9,292,0
160472,A,4,3,M,Married,9,479,0
126054,B,9,3,M,Married,2,605,1
192924,B,28,3,F,Married,5,507,1
172308,A,2,3,M,Married,14,517,1
192184,B,36,3,F,Married,9,268,0
140940,B,18,3,F,Married,8,313,0
185764,B,19,3,F,Single,9,492,0
163200,B,12,3,M,Married,2,789,1
170638,B,38,3,M,Single,10,433,0
105813,B,36,3,F,Single,7,383,0
113920,C,45,3,M,Married,4,40,0
112113,A,1,3,F,Single,11,259,0
182479,C,43,3,F,Married,13,22,0
147595,C,42,3,M,Single,3,485,0
111063,A,7,3,F,Single,13,400,0
160407,C,39,3,M,Married,8,51,0
136059,C,47,3,F,Single,10,261,0
163845,C,41,3,F,Single,7,118,0
157918,B,40,3,M,Married,5,492,0
169222,A,2,3,F,Married,6,414,0
195187,B,35,3,M,Married,7,320,0
112053,B,37,3,M,Married,7,399,0
182160,B,13,3,F,Married,10,286,0
138858,B,17,3,F,Married,7,337,0
180566,B,39,3,F,Married,10,332,0
151421,B,25,3,M,Married,5,668,1
149238,B,14,3,F,Married,9,292,0
113389,C,47,3,M,Married,14,190,0
159450,C,41,3,F,Single,7,249,0
161595,A,0,3,F,Single,4,1103,1
117203,A,1,3,M,Married,13,501,1
159012,B,23,3,M,Single,13,214,0
100782,B,34,3,F,Married,6,332,0
120367,A,0,3,M,Single,12,1133,1
118724,B,16,3,F,Single,12,223,0
116418,A,0,3,F,Married,12,196,0
132535,B,19,3,M,Single,7,541,1
116385,C,46,3,M,Married,0,102,0
115919,C,44,3,M,Married,1,446,0
106922,B,35,3,M,Married,5,501,1
189796,C,48,3,M,Single,3,510,1
133730,B,22,3,F,Married,15,289,0
178204,A,4,3,M,Married,10,315,0
163045,A,2,3,F,Single,6,445,0
168181,B,19,3,F,Married,3,474,0
186744,A,0,3,M,Single,11,937,1
157327,A,0,3,M,Single,13,323,0
195420,B,36,3,F,Single,14,163,0
157558,C,43,3,F,Married,8,228,0
109843,A,0,3,F,Married,11,178,0
108631,B,35,3,M,Single,10,487,0
141837,A,1,3,M,Married,12,292,0
183208,C,43,3,M,Married,10,279,0
144117,A,8,3,M,Single,8,753,1
174872,A,2,3,F,Married,14,234,0
178292,C,44,3,F,Single,15,189,0
159110,B,22,3,M,Married,2,456,0
189276,A,0,3,M,Married,12,352,0
170930,A,0,3,M,Married,12,218,0
169490,B,33,3,M,Single,5,500,1
142393,B,14,3,M,Married,14,356,0
168459,B,31,3,F,Married,5,600,1
175730,A,6,3,F,Married,15,130,0
119169,B,38,3,F,Married,8,323,0
183817,A,1,3,M,Married,11,178,0
118031,A,5,3,F,Single,12,329,0
147209,B,6,3,M,Married,9,330,0
141229,C,46,3,F,Single,3,42,0
180355,C,51,3,M,Married,6,54,0
194953,B,18,3,M,Married,1,539,1
151220,A,5,3,M,Married,14,178,0
111236,B,10,3,M,Married,0,466,0
143836,A,4,3,M,Married,5,928,1
103924,B,30,3,F,Single,8,486,0
159056,C,50,3,F,Married,2,176,0
133081,A,5,3,F,Single,15,674,1
152345,B,30,3,M,Single,12,343,0
142856,B,25,3,M,Married,8,348,0
146116,C,46,3,M,Married,0,302,0
131225,A,0,3,F,Married,10,299,0
150204,B,22,3,F,Married,15,203,0
146283,C,53,3,F,Married,14,119,0
130288,C,53,3,M,Single,6,267,0
190520,B,29,3,F,Married,6,309,0
101602,A,0,3,F,Single,13,219,0
161876,B,11,3,M,Married,7,356,0
163260,C,42,3,F,Single,0,158,0
199975,B,31,3,F,Married,13,338,0
130079,B,17,3,M,Single,13,507,1
104344,C,39,3,M,Married,6,117,0
129202,B,8,3,M,Married,7,373,0
130774,C,43,3,F,Married,14,82,0
195893,A,4,3,M,Married,11,596,1
137168,A,4,3,F,Single,14,317,0
137076,B,35,3,M,Single,0,948,1
165164,C,49,3,F,Married,2,240,0
141653,A,5,3,M,Single,11,552,1
131608,B,12,3,F,Single,10,359,0
103512,B,11,3,F,Married,9,330,0
108688,B,17,3,M,Married,15,139,0
148563,B,29,3,F,Single,10,361,0
121254,B,19,3,M,Married,7,351,0
124480,A,0,3,F,Married,15,198,0
131012,B,30,3,M,Married,10,340,0
117533,B,35,3,F,Single,5,607,1
176362,C,49,3,M,Single,14,131,0
109061,B,32,3,M,Single,11,420,0
168038,B,15,3,F,Married,2,388,0
137893,C,51,3,F,Single,6,358,0
128136,C,46,3,F,Single,0,504,1
121931,B,33,3,F,Married,2,460,0
118408,B,35,3,M,Single,3,592,1
176702,B,27,3,M,Married,11,166,0
163787,C,48,3,M,Single,13,242,0
117910,B,22,3,M,Single,12,248,0
186962,B,14,3,M,Single,6,580,1
154508,A,8,3,F,Single,15,356,0
125557,C,49,3,M,Single,7,182,0
164971,C,47,3,F,Single,10,327,0
135158,B,30,3,M,Single,9,381,0
189437,A,2,3,M,Married,12,466,0
126826,C,48,3,M,Single,9,359,0
177641,B,28,3,F,Single,2,523,1
195684,B,30,3,M,Married,11,134,0
174935,C,46,3,M,Single,9,45,0
156959,B,40,3,M,Single,11,322,0
169129,C,53,3,M,Single,1,63,0
177064,A,2,3,F,Single,11,424,0
132571,B,36,3,F,Married,13,202,0
173398,B,24,3,F,Single,0,624,1
186725,C,45,3,M,Single,1,44,0
111874,B,14,3,F,Single,8,413,0
136023,A,6,3,M,Single,14,411,0
146315,A,5,3,F,Married,10,428,0
170018,A,3,3,M,Married,12,411,0
153371,B,13,3,M,Single,14,265,0
174547,B,37,3,F,Married,3,651,1
107811,B,33,3,F,Married,10,323,0
126006,A,2,3,F,Single,14,595,1
166779,A,0,3,F,Married,12,235,0
114798,A,0,3,M,Married,14,356,0
120901,C,40,3,M,Single,12,130,0
173558,C,43,3,F,Married,2,159,0
128537,B,25,3,M,Single,8,345,0
101235,B,40,3,F,Single,15,286,0
128873,C,43,3,M,Single,12,291,0
100019,B,37,3,M,Married,13,280,0
192201,C,46,3,M,Married,15,31,0
118280,B,8,3,M,Married,4,790,1
158773,A,3,3,M,Married,14,386,0
183203,C,52,3,M,Married,8,217,0
130882,B,35,3,F,Single,14,157,0
184764,B,11,3,F,Single,4,757,1
125217,A,8,3,M,Single,10,932,1
134779,C,44,3,F,Single,7,238,0
185217,B,35,3,F,Married,8,330,0
190054,B,38,3,M,Single,2,899,1
176379,A,0,3,F,Married,13,159,0
145853,A,5,3,M,Married,11,600,1
189794,C,40,3,M,Married,10,335,0
176502,B,10,3,F,Single,9,391,0
124596,B,21,3,M,Single,8,515,1
134902,B,15,3,F,Married,6,374,0
171070,C,45,3,F,Married,15,21,0
153707,B,18,3,M,Married,1,500,0
116503,B,35,3,M,Married,1,600,1
164331,C,41,3,F,Single,4,186,0
112456,C,40,3,M,Married,15,40,0
108695,B,32,3,M,Married,4,669,1
151793,B,21,3,F,Married,8,342,0
131051,B,29,3,F,Married,9,344,0
165134,B,8,3,M,Married,6,370,0
107601,A,4,3,F,Single,6,617,1
161841,B,37,3,F,Married,4,754,1
103951,C,50,3,F,Single,4,378,0
133232,B,20,3,M,Married,3,582,1
182720,B,14,3,M,Married,12,179,0
176996,C,45,3,F,Married,0,201,0
168472,B,32,3,F,Single,6,337,0
181754,A,5,3,M,Married,4,600,1
109311,B,19,3,M,Married,1,558,1
121472,C,47,3,M,Single,13,37,0
184311,A,0,3,M,Married,13,418,0
179564,B,23,3,F,Married,2,498,0
198736,B,26,3,F,Single,5,633,1
176463,A,5,3,F,Single,12,517,1
165436,A,0,3,M,Single,13,641,1
162261,A,7,3,M,Married,11,199,0
136479,A,5,3,F,Married,13,122,0
130243,B,29,3,F,Single,2,650,1
143079,C,44,3,M,Single,13,124,0
169850,A,0,3,M,Married,3,1480,1
169734,C,49,3,M,Married,8,133,0
152203,B,10,3,F,Single,6,416,0
191110,C,41,3,F,Married,5,321,0
195430,B,13,3,M,Married,8,335,0
145588,B,5,3,M,Single,4,893,1
156187,A,8,3,M,Single,14,481,0
198462,A,0,3,F,Married,4,789,1
155676,B,10,3,M,Married,4,628,1
177504,A,1,3,M,Single,14,446,0
119398,C,50,3,F,Single,5,75,0
145906,B,41,3,F,Married,5,531,1
195569,A,3,3,F,Married,9,369,0
147906,A,0,3,F,Single,8,625,1
166667,A,0,3,M,Single,6,743,1
110524,A,7,3,F,Married,13,299,0
144256,A,0,3,F,Married,15,289,0
189979,A,5,3,F,Single,14,515,1
132475,B,30,3,M,Single,7,462,0
188424,A,5,3,M,Married,11,613,1
180666,C,40,3,F,Single,1,374,0
144030,A,6,3,M,Married,13,618,1
129462,A,5,3,M,Married,14,499,0
180828,C,42,3,M,Single,4,384,0
155572,C,44,3,M,Single,12,159,0
139367,C,41,3,F,Single,0,142,0
161680,B,17,3,F,Single,8,377,0
199093,B,28,3,F,Single,8,340,0
190839,B,17,3,F,Single,10,354,0
140426,B,27,3,M,Single,1,532,1
179605,A,0,3,F,Single,10,800,1
143557,B,12,3,M,Married,7,368,0
161489,A,4,3,F,Married,11,356,0
153614,C,48,3,F,Married,4,147,0
189378,A,3,3,M,Single,13,529,1
112853,C,43,3,F,Single,6,320,0
161816,A,4,3,M,Married,2,1023,1
181344,B,13,3,F,Married,10,312,0
127828,A,3,3,F,Married,12,313,0
134103,B,24,3,M,Married,1,414,0
162011,A,4,3,F,Married,6,329,0
198388,B,22,3,F,Married,4,566,1
165402,C,44,3,F,Single,3,77,0
142054,A,5,3,M,Single,6,1069,1
110585,C,44,3,F,Single,3,67,0
135753,B,18,3,F,Married,3,401,0
142829,B,24,3,F,Married,0,576,1
118927,A,2,3,M,Married,13,280,0
107433,B,40,3,F,Single,3,472,0
118003,B,22,3,F,Married,7,343,0
177448,C,42,3,M,Single,9,42,0
173593,B,18,3,M,Married,7,408,0
159336,B,37,3,M,Married,15,171,0
101552,B,25,3,M,Single,1,519,1
135042,A,3,3,M,Married,11,356,0
111905,B,28,3,F,Single,10,376,0
190293,B,11,3,F,Married,8,308,0
123062,B,25,3,F,Single,6,424,0
158840,B,29,3,F,Single,13,282,0
115439,A,0,3,M,Single,14,695,1
117862,B,10,3,F,Married,4,323,0
187388,C,43,3,F,Single,10,185,0
198195,A,1,3,F,Single,12,271,0
182664,C,42,3,F,Single,7,153,0
141866,A,1,3,M,Single,15,497,0
180397,A,6,3,F,Married,14,309,0
145434,A,6,3,F,Married,15,157,0
169677,A,0,3,F,Married,13,148,0
129783,B,36,3,M,Married,8,368,0
101747,B,20,3,M,Single,8,466,0
108401,C,48,3,M,Single,8,178,0
170881,A,5,3,F,Single,14,314,0
178285,B,24,3,F,Married,4,657,1
177474,B,9,3,M,Married,1,548,1
162664,C,49,3,M,Single,11,256,0
155509,B,35,3,F,Married,7,337,0
143525,A,1,3,M,Married,14,446,0
159334,A,1,3,F,Single,12,551,1
145650,A,3,3,F,Married,15,272,0
103856,C,52,3,F,Single,9,309,0
130984,B,28,3,F,Married,7,339,0
163348,C,44,3,M,Married,8,357,0
137145,C,47,3,M,Married,13,17,0
185346,C,53,3,M,Married,13,198,0
142235,B,13,3,M,Single,7,445,0
140079,B,28,3,M,Single,9,527,1
188827,C,46,3,F,Single,1,243,0
146695,A,5,3,F,Single,11,504,1
119625,C,53,3,F,Married,5,173,0
171291,A,0,3,M,Married,12,339,0
183076,A,2,3,F,Single,14,386,0
170877,B,21,3,F,Married,2,566,1
178221,C,50,3,F,Married,12,217,0
183121,B,24,3,M,Single,10,581,1
196888,C,43,3,M,Married,3,520,1
167715,C,46,3,M,Married,4,377,0
104352,B,34,3,F,Married,12,269,0
156275,C,48,3,M,Single,3,226,0
108002,B,41,3,F,Single,8,392,0
178552,C,47,3,F,Single,10,112,0
136896,B,20,3,M,Married,13,258,0
108019,C,50,3,M,Single,7,196,0
149767,C,40,3,M,Single,5,889,1
102408,C,41,3,F,Single,3,451,0
131869,B,14,3,M,Single,11,426,0
144856,B,26,3,F,Married,2,540,1
115547,B,30,3,F,Single,7,460,0
174803,C,52,3,F,Married,0,251,0
123384,C,47,3,M,Married,6,143,0
141619,A,4,3,M,Married,13,403,0
128557,B,38,3,F,Single,0,472,0
185961,B,27,3,M,Married,0,643,1
146903,C,46,3,F,Single,0,188,0
198044,B,40,3,M,Married,15,138,0
113919,A,1,3,F,Single,7,745,1
174933,B,11,3,M,Married,11,153,0
113585,B,8,3,F,Married,10,334,0
192731,B,19,3,M,Single,4,829,1
190123,B,17,3,M,Married,13,317,0
189647,B,17,3,F,Married,3,649,1
154898,C,43,3,M,Single,0,606,1
129142,B,35,3,F,Married,7,317,0
197913,C,41,3,M,Single,0,196,0
100280,C,48,3,M,Married,1,72,0
120120,B,31,3,F,Single,7,384,0
133716,C,43,3,F,Single,7,81,0
163636,C,46,3,M,Single,15,325,0
183623,C,49,3,M,Single,12,30,0
110723,A,5,3,F,Married,6,392,0
120373,A,0,3,M,Single,6,1243,1
105150,B,29,3,F,Single,1,947,1
177859,A,6,3,M,Single,15,343,0
191134,C,49,3,M,Single,7,343,0
134629,A,6,3,F,Married,9,498,0
186813,C,50,3,M,Married,10,143,0
144697,B,25,3,F,Married,0,372,0
135433,C,44,3,F,Married,15,29,0
131916,B,36,3,M,Single,3,777,1
117569,B,16,3,F,Married,13,131,0
159005,C,51,3,M,Single,9,221,0
132533,C,44,3,M,Married,7,59,0
123277,B,26,3,M,Married,10,349,0
190483,B,15,3,F,Single,10,407,0
116022,C,52,3,F,Married,8,29,0
155386,A,0,3,F,Married,11,334,0
154287,B,26,3,F,Married,6,322,0
136201,A,4,3,F,Single,10,729,1
136050,C,48,3,M,Married,6,135,0
152332,B,28,3,M,Married,4,441,0
142257,A,0,3,M,Married,13,426,0
181119,C,45,3,F,Single,2,240,0
132978,B,26,3,F,Single,10,458,0
109481,B,26,3,M,Married,5,467,0
155546,B,39,3,F,Single,1,487,0
193575,B,20,3,F,Married,11,265,0
194753,C,43,3,F,Married,13,24,0
108576,C,45,3,F,Married,15,175,0
136697,C,48,3,M,Single,1,81,0
140959,C,44,3,M,Single,1,699,1
154569,A,4,3,M,Single,12,890,1
185668,A,0,3,F,Married,15,409,0
100640,B,10,3,M,Married,14,302,0
126989,C,46,3,M,Single,14,279,0
190369,A,7,3,F,Single,11,312,0
123573,B,23,3,F,Married,15,203,0
187247,A,2,3,F,Married,10,373,0
104415,C,42,3,F,Single,10,100,0
185269,B,16,3,M,Married,14,226,0
132369,A,6,3,F,Married,15,254,0
192042,B,13,3,M,Single,8,505,1
156582,A,0,3,M,Single,15,759,1
145084,B,37,3,M,Married,1,407,0
173811,A,1,3,M,Married,9,411,0
176073,A,6,3,F,Married,11,394,0
133645,B,15,3,M,Single,10,491,0
146455,A,3,3,F,Married,8,314,0
153886,C,43,3,M,Single,8,403,0
177031,C,47,3,M,Married,15,216,0
170873,B,9,3,F,Married,9,332,0
134377,C,45,3,F,Single,8,364,0
174987,C,46,3,M,Single,12,172,0
105292,C,51,3,F,Single,12,87,0
156919,B,35,3,M,Single,14,415,0
102159,C,42,3,M,Single,8,109,0
102373,B,42,3,F,Married,8,329,0
180723,B,11,3,F,Married,10,325,0
142113,B,30,3,M,Married,11,349,0
103362,B,10,3,M,Married,3,656,1
138992,A,2,3,M,Single,11,1297,1
102022,C,45,3,M,Single,8,364,0
111377,C,45,3,M,Married,7,35,0
155923,A,2,3,F,Single,8,716,1
134638,A,2,3,F,Single,10,682,1
101192,A,6,3,F,Married,10,402,0
129762,B,23,3,M,Single,11,453,0
104758,B,11,3,M,Married,15,381,0
169640,A,3,3,M,Married,15,309,0
146103,A,0,3,M,Single,9,1114,1
197622,B,16,3,F,Married,6,292,0
191987,A,8,3,M,Single,14,1027,1
114441,C,41,3,M,Married,7,297,0
182952,B,26,3,F,Married,6,374,0
117215,A,2,3,F,Married,13,319,0
101555,A,3,3,F,Married,2,363,0
183201,C,48,3,M,Married,0,605,1
119337,B,35,3,F,Married,5,588,1
140942,A,0,3,M,Single,13,482,0
181223,C,50,3,F,Single,9,234,0
137617,B,39,3,F,Single,0,871,1
125336,A,2,3,F,Single,14,358,0
184724,B,10,3,M,Single,6,426,0
184792,A,7,3,F,Married,13,102,0
123908,B,5,3,F,Single,10,420,0
174311,C,49,3,F,Single,1,325,0
184159,C,45,3,M,Married,1,278,0
128481,A,6,3,F,Married,14,145,0
107210,B,16,3,M,Married,7,375,0
177236,B,9,3,M,Married,14,214,0
176558,C,45,3,F,Married,6,224,0
140123,C,47,3,M,Married,2,515,1
109880,B,27,3,F,Married,14,239,0
160216,B,8,3,F,Married,12,143,0
155234,B,29,3,F,Married,1,308,0
128643,B,17,3,M,Single,14,353,0
106220,A,0,3,F,Single,12,217,0
101440,B,6,3,F,Married,8,353,0
122035,B,7,3,F,Single,8,386,0
128931,A,5,3,F,Single,13,273,0
106865,C,50,3,M,Single,7,54,0
155175,A,2,3,M,Married,15,497,0
106640,A,0,3,F,Single,10,916,1
142676,A,0,3,F,Married,14,392,0
190698,B,15,3,F,Single,11,421,0
190810,C,49,3,M,Married,5,369,0
174078,A,0,3,M,Married,15,191,0
110879,B,16,3,M,Married,6,363,0
133625,C,52,3,F,Married,7,146,0
188574,B,13,3,M,Married,5,368,0
145674,C,42,3,M,Single,12,257,0
169635,B,15,3,M,Single,15,382,0
151754,A,3,3,F,Married,15,189,0
190463,A,0,3,M,Single,7,853,1
125997,B,14,3,M,Married,10,349,0
189034,B,36,3,F,Single,3,740,1
116966,A,1,3,F,Single,11,675,1
150059,B,15,3,F,Married,2,503,1
120704,C,51,3,M,Single,8,299,0
112974,C,48,3,F,Single,0,744,1
139624,B,18,3,F,Single,8,447,0
194831,C,45,3,F,Single,3,348,0
111639,A,1,3,M,Single,13,420,0
147680,B,27,3,M,Single,9,432,0
165320,B,34,3,M,Married,8,379,0
145396,C,47,3,F,Married,2,171,0
174789,A,0,3,M,Married,9,660,1
190808,A,1,3,F,Married,14,264,0
155462,B,9,3,M,Married,0,392,0
172056,B,8,3,M,Single,14,314,0
119752,C,47,3,F,Single,10,182,0
105002,A,6,3,F,Single,13,631,1
194674,A,1,3,M,Married,5,1195,1
103770,C,47,3,M,Married,11,70,0
115242,A,4,3,M,Single,13,604,1
113796,C,44,3,M,Married,10,39,0
142054,C,44,3,F,Married,9,262,0
144686,C,53,3,M,Single,2,197,0
109236,C,47,3,M,Married,6,44,0
171352,C,42,3,F,Married,8,32,0
171043,A,0,3,F,Married,15,252,0
151268,B,18,3,F,Single,9,409,0
116783,B,36,3,F,Married,9,287,0
156519,B,19,3,F,Married,11,313,0
124587,A,4,3,F,Single,11,581,1
193520,B,9,3,F,Married,14,295,0
121685,A,0,3,F,Single,14,490,0
110141,B,39,3,M,Single,8,491,0
132853,B,27,3,M,Single,1,832,1
155078,C,43,3,F,Married,8,106,0
142478,B,7,3,F,Single,10,382,0
187285,B,38,3,F,Married,6,363,0
153807,B,6,3,M,Single,7,516,1
119642,A,2,3,M,Married,11,272,0
151388,A,0,3,F,Single,15,306,0
123108,C,41,3,M,Single,13,350,0
134884,B,41,3,M,Single,2,603,1
168648,B,15,3,M,Single,10,503,1
164151,B,24,3,F,Single,10,453,0
188702,A,0,3,F,Married,13,191,0
114436,A,1,3,M,Single,8,539,1
149197,B,34,3,F,Married,9,302,0
130549,B,35,3,M,Married,3,557,1
192897,C,42,3,M,Single,3,558,1
124527,B,13,3,F,Single,7,383,0
185559,A,7,3,F,Single,15,396,0
123109,C,51,3,M,Married,10,365,0
187618,A,6,3,M,Single,0,1000,1
196350,A,3,3,M,Married,11,255,0
130279,A,0,3,F,Single,13,474,0
175072,C,53,3,M,Married,7,34,0
115140,A,7,3,F,Single,13,476,0
141368,C,42,3,F,Married,0,253,0
117128,B,17,3,M,Single,11,206,0
114559,B,29,3,M,Married,8,377,0
196356,B,26,3,M,Married,9,381,0
154017,C,40,3,M,Married,15,205,0
131556,A,0,3,M,Single,15,398,0
186337,B,27,3,F,Single,7,359,0
132503,A,0,3,M,Married,10,394,0
160655,A,3,3,F,Single,7,710,1
184697,A,3,3,F,Married,8,346,0
190230,B,15,3,F,Married,11,360,0
183208,A,4,3,F,Single,15,496,0
187547,A,6,3,F,Married,4,636,1
178304,A,3,3,M,Married,14,361,0
188283,B,26,3,M,Married,1,692,1
156003,C,48,3,M,Married,10,326,0
168914,B,18,3,M,Single,10,497,0
196112,C,45,3,M,Married,9,285,0
185048,C,44,3,M,Single,4,125,0
151974,A,6,3,M,Married,14,295,0
159360,B,17,3,F,Single,15,324,0
137338,B,10,3,M,Single,8,430,0
156889,C,40,3,M,Married,13,111,0
138060,B,18,3,M,Single,15,416,0
101041,C,44,3,M,Married,3,274,0
126474,B,6,3,M,Single,3,844,1
182688,A,3,3,M,Single,15,489,0
144363,B,10,3,M,Married,12,201,0
104521,A,7,3,F,Married,15,283,0
147475,B,19,3,M,Single,9,481,0
176115,B,33,3,F,Married,12,266,0
195882,B,27,3,M,Married,8,380,0
131909,B,36,3,F,Married,7,311,0
104431,A,5,3,M,Married,6,638,1
168792,B,25,3,F,Married,0,593,1
160831,A,4,3,F,Married,15,412,0
193325,B,8,3,M,Single,14,336,0
115306,B,9,3,F,Single,12,167,0
147626,C,41,3,M,Married,15,62,0
124098,B,31,3,M,Married,13,272,0
134218,B,39,3,F,Married,14,159,0
119884,B,20,3,M,Single,0,693,1
150146,A,0,3,M,Married,11,728,1
121996,A,3,3,M,Single,1,918,1
163775,B,11,3,M,Single,12,553,1
122378,B,14,3,F,Married,1,507,1
102734,A,6,3,F,Single,11,777,1
127589,C,49,3,M,Single,3,314,0
125697,B,12,3,M,Married,13,276,0
169559,C,43,3,M,Single,3,457,0
187210,B,17,3,F,Single,0,675,1
195802,C,45,3,F,Single,10,125,0
113208,A,0,3,F,Single,13,358,0
133205,B,10,3,F,Married,12,129,0
191584,B,27,3,F,Married,11,257,0
119438,B,14,3,M,Married,7,348,0
161458,B,9,3,F,Single,13,331,0
173047,B,11,3,M,Married,4,494,0
121472,B,33,3,M,Married,5,471,0
183666,C,42,3,M,Married,12,285,0
189493,B,11,3,M,Single,3,706,1
106840,A,0,3,F,Married,12,164,0
107678,A,4,3,M,Single,12,342,0
165972,C,49,3,M,Single,5,721,1
100713,C,45,3,F,Married,1,61,0
147912,B,33,3,M,Single,7,504,1
106579,C,45,3,F,Married,1,362,0
144955,B,10,3,F,Married,6,362,0
185076,C,46,3,M,Single,14,52,0
155112,A,1,3,F,Single,5,1124,1
158957,A,5,3,F,Single,13,312,0
136991,B,24,3,F,Single,6,442,0
198334,C,46,3,F,Single,5,373,0
140111,C,43,3,F,Married,11,59,0
119333,A,3,3,F,Single,4,985,1
154802,A,5,3,M,Single,11,987,1
104443,B,17,3,F,Married,12,288,0
186925,B,33,3,M,Single,8,535,1
113378,A,8,3,M,Single,7,1024,1
142345,B,39,3,M,Single,15,515,1
109749,C,47,3,F,Married,6,78,0
140630,C,45,3,M,Single,8,368,0
151322,C,41,3,F,Married,13,19,0
121991,B,10,3,M,Single,5,616,1
198589,C,43,3,F,Married,11,87,0
152171,A,4,3,M,Single,8,855,1
159761,C,48,3,F,Single,9,75,0
125497,B,19,3,M,Married,12,228,0
144806,B,22,3,M,Married,11,263,0
160684,B,30,3,F,Single,9,380,0
140437,B,26,3,M,Single,2,441,0
190339,B,18,3,M,Married,10,371,0
139843,A,4,3,F,Single,12,592,1
196853,A,5,3,M,Single,13,331,0
190965,C,49,3,F,Single,14,68,0
104333,B,24,3,M,Married,9,327,0
138318,C,47,3,M,Single,10,158,0
154250,C,48,3,F,Married,7,96,0
198150,B,22,3,M,Single,12,196,0
174696,B,23,3,M,Married,4,406,0
115566,C,43,3,M,Married,13,38,0
174122,A,3,3,F,Married,12,332,0
100767,A,0,3,M,Married,14,488,0
114900,A,0,3,M,Single,14,405,0
